"ROW_ID","ORDER_ID","ORDER_DATE","SHIP_DATE","CITY","PRODUCT_NAME","SALES","QUANTITY","DISCOUNT","PROFIT","DA","WK","BW","MO","QU","HY","YE"
7507,"CA-2014-115889","11/2/2014","11/6/2014","San Francisco","AT&T CL82213",46.384,2,0.2,5.2182,"","","","","","",""
7508,"CA-2014-115889","11/2/2014","11/6/2014","San Francisco","Adjustable Depth Letter/Legal Cart",362.92,2,0,105.2468,"","","","","","",""
7509,"US-2017-161935","7/14/2017","7/18/2017","Columbus","Xerox 1950",9.248,2,0.2,3.3524,"","","","","","",""
7510,"US-2017-161935","7/14/2017","7/18/2017","Columbus","Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)",1889.946,9,0.4,-377.9892,"","","","","","",""
7511,"US-2017-161935","7/14/2017","7/18/2017","Columbus","Tenex File Box, Personal Filing Tote with Lid, Black",62.04,5,0.2,4.653,"","","","","","",""
7512,"US-2017-161935","7/14/2017","7/18/2017","Columbus","GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,5,0.2,148.845,"","","","","","",""
7513,"US-2017-161935","7/14/2017","7/18/2017","Columbus","SAFCO Mobile Desk Side File, Wire Frame",239.456,7,0.2,17.9592,"","","","","","",""
7514,"US-2017-161935","7/14/2017","7/18/2017","Columbus","Crayola Colored Pencils",13.12,5,0.2,2.132,"","","","","","",""
7515,"US-2017-167920","12/9/2017","12/12/2017","Richmond","XtraLife ClearVue Slant-D Ring Binder, White, 3""",29.36,2,0,13.5056,"","","","","","",""
7516,"US-2017-167920","12/9/2017","12/12/2017","Richmond","Belkin F9M820V08 8 Outlet Surge",214.9,5,0,62.321,"","","","","","",""
7517,"US-2017-167920","12/9/2017","12/12/2017","Richmond","Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824,"","","","","","",""
7518,"US-2017-167920","12/9/2017","12/12/2017","Richmond","Logitech ClearChat Comfort/USB Headset H390",146.45,5,0,48.3285,"","","","","","",""
7519,"US-2017-167920","12/9/2017","12/12/2017","Richmond","Eldon Gobal File Keepers",15.14,1,0,0.6056,"","","","","","",""
7520,"US-2017-167920","12/9/2017","12/12/2017","Richmond","Avery 492",5.76,2,0,2.6496,"","","","","","",""
7521,"US-2017-167920","12/9/2017","12/12/2017","Richmond","Canon Imageclass D680 Copier / Fax",1399.98,2,0,629.991,"","","","","","",""
7522,"CA-2016-162383","9/5/2016","9/11/2016","Lancaster","Recycled Easel Ring Binders",8.952,2,0.7,-7.46,"","","","M11","Q03","H02","Y02"
7523,"CA-2016-162383","9/5/2016","9/11/2016","Lancaster","Pressboard Hanging Data Binders for Unburst Sheets",8.856,6,0.7,-6.4944,"","","","M11","Q03","H02","Y02"
7524,"CA-2016-162383","9/5/2016","9/11/2016","Lancaster","Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178,"","","","M11","Q03","H02","Y02"
7525,"CA-2014-125731","9/10/2014","9/16/2014","Gresham","Peel & Seel Envelopes",21.728,7,0.2,7.6048,"","","","","","",""
7526,"CA-2014-125731","9/10/2014","9/16/2014","Gresham","GuestStacker Chair with Chrome Finish Legs",1487.04,5,0.2,148.704,"","","","","","",""
7527,"US-2017-106145","9/26/2017","9/26/2017","San Francisco","Staple envelope",71.88,6,0,33.0648,"","","","","","",""
7528,"US-2017-106145","9/26/2017","9/26/2017","San Francisco","Stackable Trays",9.24,3,0,2.9568,"","","","","","",""
7529,"US-2017-106145","9/26/2017","9/26/2017","San Francisco","Xerox 1895",35.88,6,0,16.146,"","","","","","",""
7530,"US-2017-106145","9/26/2017","9/26/2017","San Francisco","Wilson Jones Hanging View Binder, White, 1""",17.04,3,0.2,5.538,"","","","","","",""
7531,"US-2017-106145","9/26/2017","9/26/2017","San Francisco","Fellowes PB300 Plastic Comb Binding Machine",931.176,3,0.2,314.2719,"","","","","","",""
7532,"CA-2016-107146","6/17/2016","6/19/2016","Longmont","Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352,3,0.2,-13.3176,"D499","WK72","BW36","M17","Q03","H02","Y02"
7533,"CA-2016-107146","6/17/2016","6/19/2016","Longmont","Global Manager's Adjustable Task Chair, Storm",483.136,4,0.2,54.3528,"D499","WK72","BW36","M17","Q03","H02","Y02"
7534,"US-2017-134642","2/25/2017","3/1/2017","Greenville","Global High-Back Leather Tilter, Burgundy",196.784,2,0.2,-22.1382,"","","","","","",""
7535,"US-2017-134642","2/25/2017","3/1/2017","Greenville","Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,"","","","","","",""
7536,"US-2017-160143","3/31/2017","4/7/2017","Los Angeles","Acme Tagit Stainless Steel Antibacterial Scissors",29.7,3,0,8.019,"","","","","","",""
7537,"CA-2017-103415","12/3/2017","12/8/2017","Houston","Tensor Brushed Steel Torchiere Floor Lamp",13.592,2,0.6,-14.2716,"","","","","","",""
7538,"CA-2016-106460","2/19/2016","2/22/2016","San Francisco","Xerox 1880",70.88,2,0,33.3136,"D382","WK55","BW28","M13","Q03","H02","Y02"
7539,"US-2017-112347","12/2/2017","12/6/2017","Denver","Letter Size Cart",114.288,1,0.2,12.8574,"","","","","","",""
7540,"US-2017-112347","12/2/2017","12/6/2017","Denver","Aluminum Screw Posts",36.624,8,0.7,-24.416,"","","","","","",""
7541,"US-2017-112347","12/2/2017","12/6/2017","Denver","Hon 4-Shelf Metal Bookcases",242.352,8,0.7,-363.528,"","","","","","",""
7542,"US-2017-112347","12/2/2017","12/6/2017","Denver","Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black",49.616,2,0.2,4.9616,"","","","","","",""
7543,"US-2017-112347","12/2/2017","12/6/2017","Denver","Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",508.704,6,0.2,0,"","","","","","",""
7544,"US-2017-112347","12/2/2017","12/6/2017","Denver","Macally Suction Cup Mount",57.36,6,0.2,-14.34,"","","","","","",""
7545,"US-2017-112347","12/2/2017","12/6/2017","Denver","Hon GuestStacker Chair",906.68,5,0.2,68.001,"","","","","","",""
7546,"CA-2014-103492","10/10/2014","10/15/2014","Huntsville","Motorola Droid Maxx",719.952,6,0.2,71.9952,"","","","","","",""
7547,"CA-2014-103492","10/10/2014","10/15/2014","Huntsville","Cisco 8x8 Inc. 6753i IP Business Phone System",755.944,7,0.2,66.1451,"","","","","","",""
7548,"CA-2014-103492","10/10/2014","10/15/2014","Huntsville","GBC Personal VeloBind Strips",11.98,5,0.8,-19.168,"","","","","","",""
7549,"CA-2014-103492","10/10/2014","10/15/2014","Huntsville","Avery Non-Stick Binders",0.898,1,0.8,-1.5715,"","","","","","",""
7550,"CA-2016-136595","9/5/2016","9/7/2016","Houston","Executive Impressions 12"" Wall Clock",21.204,3,0.6,-11.6622,"","","","M11","Q03","H02","Y02"
7551,"CA-2014-140396","11/20/2014","11/25/2014","New York City","Peel & Seel Recycled Catalog Envelopes, Brown",34.74,3,0,17.37,"","","","","","",""
7552,"CA-2014-140396","11/20/2014","11/25/2014","New York City","Toshiba IPT2010-SD IP Telephone",833.94,6,0,216.8244,"","","","","","",""
7553,"CA-2014-140396","11/20/2014","11/25/2014","New York City","3M Organizer Strips",12.96,3,0.2,4.536,"","","","","","",""
7554,"CA-2014-140396","11/20/2014","11/25/2014","New York City","Xerox 2000",25.92,4,0,12.4416,"","","","","","",""
7555,"CA-2014-114181","5/10/2014","5/14/2014","Philadelphia","Bestar Classic Bookcase",349.965,7,0.5,-216.9783,"","","","","","",""
7556,"CA-2014-114181","5/10/2014","5/14/2014","Philadelphia","DIXON Ticonderoga Erasable Checking Pencils",22.32,5,0.2,5.301,"","","","","","",""
7557,"CA-2017-159506","11/27/2017","12/2/2017","Columbus","Xerox 1909",158.28,6,0,72.8088,"","","","","","",""
7558,"CA-2017-159506","11/27/2017","12/2/2017","Columbus","GBC DocuBind P100 Manual Binding Machine",497.94,3,0,224.073,"","","","","","",""
7559,"US-2014-137155","11/1/2014","11/5/2014","Long Beach","Kensington 7 Outlet MasterPiece Power Center",533.94,3,0,154.8426,"","","","","","",""
7560,"US-2014-137155","11/1/2014","11/5/2014","Long Beach","Xerox 1934",167.94,3,0,82.2906,"","","","","","",""
7561,"US-2014-137155","11/1/2014","11/5/2014","Long Beach","Master Big Foot Doorstop, Beige",31.68,6,0,9.8208,"","","","","","",""
7562,"CA-2016-105746","12/30/2016","1/1/2017","Lancaster","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",170.786,1,0.3,0,"","","","","","",""
7563,"US-2016-104815","9/3/2016","9/7/2016","Chicago","Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,4,0.3,0,"","","","M11","Q03","H02","Y02"
7564,"CA-2017-157672","10/5/2017","10/7/2017","Denver","Logitech MX Performance Wireless Mouse",63.824,2,0.2,13.5626,"","","","","","",""
7565,"US-2016-166660","1/30/2016","2/1/2016","Seattle","Global Deluxe High-Back Office Chair in Storm",435.168,4,0.2,-59.8356,"D361","WK52","BW26","M13","Q03","H02","Y02"
7566,"US-2016-166660","1/30/2016","2/1/2016","Seattle","O'Sullivan 2-Shelf Heavy-Duty Bookcases",48.58,1,0,7.7728,"D361","WK52","BW26","M13","Q03","H02","Y02"
7567,"CA-2017-140802","4/21/2017","4/23/2017","Houston","Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",47.976,3,0.2,8.3958,"","","","","","",""
7568,"CA-2017-140802","4/21/2017","4/23/2017","Houston","Xerox 230",20.736,4,0.2,7.2576,"","","","","","",""
7569,"CA-2014-133830","12/5/2014","12/10/2014","Los Angeles","Prang Colored Pencils",26.46,9,0,11.907,"","","","","","",""
7570,"CA-2014-133830","12/5/2014","12/10/2014","Los Angeles","Xerox 1933",49.12,4,0,23.0864,"","","","","","",""
7571,"CA-2014-133830","12/5/2014","12/10/2014","Los Angeles","Advantus Plastic Paper Clips",15,3,0,7.2,"","","","","","",""
7572,"CA-2014-100916","10/21/2014","10/26/2014","Newport News","Eldon Base for stackable storage shelf, platinum",194.7,5,0,9.735,"","","","","","",""
7573,"CA-2014-100916","10/21/2014","10/26/2014","Newport News","Hon 2111 Invitation Series Straight Table",591.32,4,0,112.3508,"","","","","","",""
7574,"CA-2014-100916","10/21/2014","10/26/2014","Newport News","SANFORD Liquid Accent Tank-Style Highlighters",2.84,1,0,0.8804,"","","","","","",""
7575,"CA-2015-129532","12/8/2015","12/12/2015","Los Angeles","Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",221.96,2,0,4.4392,"D310","WK45","BW23","M11","Q01","H01","Y01"
7576,"CA-2015-129532","12/8/2015","12/12/2015","Los Angeles","WD My Passport Ultra 500GB Portable External Hard Drive",236,4,0,40.12,"D310","WK45","BW23","M11","Q01","H01","Y01"
7577,"CA-2014-134726","11/2/2014","11/7/2014","Seattle","Maxell 74 Minute CD-R Spindle, 50/Pack",41.94,2,0,15.0984,"","","","","","",""
7578,"CA-2014-134726","11/2/2014","11/7/2014","Seattle","Samsung Rugby III",52.792,1,0.2,4.6193,"","","","","","",""
7579,"CA-2016-138597","12/18/2016","12/21/2016","Omaha","Hon Every-Day Series Multi-Task Chairs",563.94,3,0,112.788,"","","","M11","Q03","H02","Y02"
7580,"CA-2015-123113","11/23/2015","11/27/2015","Morristown","Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2625.12,8,0,735.0336,"D295","WK43","BW22","M10","Q01","H01","Y01"
7581,"CA-2015-123113","11/23/2015","11/27/2015","Morristown","Newell 315",17.94,3,0,4.485,"D295","WK43","BW22","M10","Q01","H01","Y01"
7582,"CA-2015-169656","8/13/2015","8/16/2015","Philadelphia","Fellowes High-Stak Drawer Files",422.856,3,0.2,15.8571,"D192","WK28","BW14","M07","Q01","H01","Y01"
7583,"CA-2015-142734","4/16/2015","4/21/2015","New York City","Novimex Turbo Task Chair",127.764,2,0.1,2.8392,"D075","WK11","","M03","Q01","H01","Y01"
7584,"CA-2014-163223","3/21/2014","3/25/2014","Springfield","Samsung Galaxy S4 Active",3499.93,7,0,909.9818,"","","","","","",""
7585,"CA-2014-163223","3/21/2014","3/25/2014","Springfield","Avery 492",14.4,5,0,6.624,"","","","","","",""
7586,"CA-2014-163223","3/21/2014","3/25/2014","Springfield","Xerox 1919",122.97,3,0,60.2553,"","","","","","",""
7587,"CA-2014-163223","3/21/2014","3/25/2014","Springfield","American Pencil",9.32,4,0,2.7028,"","","","","","",""
7588,"CA-2014-163223","3/21/2014","3/25/2014","Springfield","Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0,59.0112,"","","","","","",""
7589,"CA-2017-122945","11/16/2017","11/22/2017","Roseville","DAX Cubicle Frames - 8x10",17.31,3,0,5.193,"","","","","","",""
7590,"CA-2015-139738","9/25/2015","9/29/2015","Rockford","Boston KS Multi-Size Manual Pencil Sharpener",128.744,7,0.2,12.8744,"D236","WK34","BW17","M08","Q01","H01","Y01"
7591,"CA-2016-158778","9/5/2016","9/9/2016","Philadelphia","6"" Cubicle Wall Clock, Black",58.248,9,0.2,11.6496,"","","","M11","Q03","H02","Y02"
7592,"CA-2016-158778","9/5/2016","9/9/2016","Philadelphia","Global Task Chair, Black",71.246,2,0.3,-19.3382,"","","","M11","Q03","H02","Y02"
7593,"CA-2016-158778","9/5/2016","9/9/2016","Philadelphia","Newell 329",7.872,3,0.2,0.5904,"","","","M11","Q03","H02","Y02"
7594,"CA-2016-158778","9/5/2016","9/9/2016","Philadelphia","Global Comet Stacking Arm Chair",887.271,3,0.3,-63.3765,"","","","M11","Q03","H02","Y02"
7595,"CA-2017-119655","4/20/2017","4/24/2017","Detroit","Premium Transparent Presentation Covers by GBC",146.86,7,0,70.4928,"","","","","","",""
7596,"CA-2017-119655","4/20/2017","4/24/2017","Detroit","Cardinal EasyOpen D-Ring Binders",36.56,4,0,18.28,"","","","","","",""
7597,"CA-2015-164567","6/15/2015","6/19/2015","Los Angeles","Jabra SPEAK 410",225.576,3,0.2,22.5576,"D134","WK20","BW10","M05","Q01","H01","Y01"
7598,"CA-2014-131947","9/17/2014","9/22/2014","Springfield","Newell 313",5.248,2,0.2,0.4592,"","","","","","",""
7599,"CA-2014-131947","9/17/2014","9/22/2014","Springfield","Boston 16701 Slimline Battery Pencil Sharpener",38.256,3,0.2,4.782,"","","","","","",""
7600,"CA-2014-131947","9/17/2014","9/22/2014","Springfield","Riverleaf Stik-Withit Designer Note Cubes",40.24,5,0.2,13.078,"","","","","","",""
7601,"CA-2014-131947","9/17/2014","9/22/2014","Springfield","Plantronics Single Ear Headset",29.925,5,0.7,-21.945,"","","","","","",""
7602,"CA-2014-131947","9/17/2014","9/22/2014","Springfield","Xerox 1960",148.704,6,0.2,46.47,"","","","","","",""
7603,"CA-2014-131947","9/17/2014","9/22/2014","Springfield","Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,10,0.2,16.776,"","","","","","",""
7604,"CA-2016-152520","7/8/2016","7/12/2016","Providence","Xerox 213",12.96,2,0,6.2208,"D522","WK75","BW38","M18","Q03","H02","Y02"
7605,"CA-2016-101791","5/27/2016","5/31/2016","Chicago","36X48 HARDFLOOR CHAIRMAT",25.176,3,0.6,-33.3582,"D480","WK69","BW35","M16","Q03","H02","Y02"
7606,"CA-2016-101791","5/27/2016","5/31/2016","Chicago","G.E. Halogen Desk Lamp Bulbs",5.584,2,0.6,-1.6752,"D480","WK69","BW35","M16","Q03","H02","Y02"
7607,"CA-2016-101791","5/27/2016","5/31/2016","Chicago","Standard Rollaway File with Lock",1297.368,9,0.2,97.3026,"D480","WK69","BW35","M16","Q03","H02","Y02"
7608,"CA-2017-121195","12/24/2017","12/27/2017","Dallas","Economy Rollaway Files",264.32,2,0.2,19.824,"","","","","","",""
7609,"CA-2017-163209","5/3/2017","5/7/2017","San Francisco","Xerox 2",25.92,4,0,12.4416,"","","","","","",""
7610,"CA-2017-163209","5/3/2017","5/7/2017","San Francisco","Newell 350",22.96,7,0,6.6584,"","","","","","",""
7611,"CA-2014-133354","2/22/2014","2/24/2014","Moreno Valley","Xerox 220",19.44,3,0,9.3312,"","","","","","",""
7612,"US-2015-130491","2/8/2015","2/11/2015","Garden City","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",9.54,2,0,4.293,"D006","WK01","","M01","Q01","H01","Y01"
7613,"US-2015-130491","2/8/2015","2/11/2015","Garden City","Advantus Push Pins, Aluminum Head",5.81,1,0,1.8011,"D006","WK01","","M01","Q01","H01","Y01"
7614,"US-2015-130491","2/8/2015","2/11/2015","Garden City","Sanford Colorific Colored Pencils, 12/Box",5.76,2,0,1.728,"D006","WK01","","M01","Q01","H01","Y01"
7615,"CA-2015-113740","8/24/2015","8/28/2015","New York City","DAX Value U-Channel Document Frames, Easel Back",14.91,3,0,4.6221,"D204","WK30","BW15","M07","Q01","H01","Y01"
7616,"CA-2014-148425","11/30/2014","12/4/2014","Orlando","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",6.642,9,0.7,-4.428,"","","","","","",""
7617,"CA-2016-144309","12/10/2016","12/16/2016","Watertown","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.7138,"","","","M11","Q03","H02","Y02"
7618,"CA-2016-144309","12/10/2016","12/16/2016","Watertown","Fellowes PB200 Plastic Comb Binding Machine",679.96,5,0.2,220.987,"","","","M11","Q03","H02","Y02"
7619,"CA-2017-151225","10/27/2017","10/29/2017","Los Angeles","Chromcraft Rectangular Conference Tables",189.576,1,0.2,9.4788,"","","","","","",""
7620,"CA-2017-151225","10/27/2017","10/29/2017","Los Angeles","Griffin GC17055 Auxiliary Audio Cable",71.96,5,0.2,7.196,"","","","","","",""
7621,"US-2014-144078","11/25/2014","11/29/2014","Los Angeles","Logitech Mobile Speakerphone P710e - speaker phone",539.92,5,0.2,47.243,"","","","","","",""
7622,"US-2014-144078","11/25/2014","11/29/2014","Los Angeles","Hon GuestStacker Chair",725.344,4,0.2,54.4008,"","","","","","",""
7623,"US-2014-144078","11/25/2014","11/29/2014","Los Angeles","Staples in misc. colors",7.44,3,0,2.604,"","","","","","",""
7624,"CA-2014-124464","7/14/2014","7/20/2014","Newark","Belkin 7 Outlet SurgeMaster II",39.48,1,0,11.0544,"","","","","","",""
7625,"CA-2015-136805","5/23/2015","5/27/2015","Detroit","Harmony Air Purifier",850.5,5,0.1,245.7,"D111","WK16","","M04","Q01","H01","Y01"
7626,"CA-2015-136805","5/23/2015","5/27/2015","Detroit","Westinghouse Clip-On Gooseneck Lamps",75.33,9,0,19.5858,"D111","WK16","","M04","Q01","H01","Y01"
7627,"US-2015-159499","11/21/2015","11/23/2015","Phoenix","Fellowes Command Center 5-outlet power strip",325.632,6,0.2,28.4928,"D291","WK42","BW21","M10","Q01","H01","Y01"
7628,"US-2015-159499","11/21/2015","11/23/2015","Phoenix","Belkin Standard 104 key USB Keyboard",23.344,2,0.2,-1.459,"D291","WK42","BW21","M10","Q01","H01","Y01"
7629,"US-2015-159499","11/21/2015","11/23/2015","Phoenix","Avery 506",16.52,5,0.2,5.369,"D291","WK42","BW21","M10","Q01","H01","Y01"
7630,"CA-2014-162089","3/30/2014","4/1/2014","Brownsville","Airmail Envelopes",335.72,5,0.2,113.3055,"","","","","","",""
7631,"CA-2014-162089","3/30/2014","4/1/2014","Brownsville","Innergie mMini Combo Duo USB Travel Charging Kit",251.944,7,0.2,88.1804,"","","","","","",""
7632,"CA-2014-162089","3/30/2014","4/1/2014","Brownsville","Global Stack Chair without Arms, Black",127.302,7,0.3,-9.093,"","","","","","",""
7633,"US-2017-158526","12/29/2017","1/1/2018","Louisville","DMI Arturo Collection Mission-style Design Wood Chair",1207.84,8,0,314.0384,"","","","","","",""
7634,"US-2017-158526","12/29/2017","1/1/2018","Louisville","GBC ProClick Spines for 32-Hole Punch",12.53,1,0,5.8891,"","","","","","",""
7635,"US-2017-158526","12/29/2017","1/1/2018","Louisville","Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop",34.58,1,0,10.0282,"","","","","","",""
7636,"US-2017-158526","12/29/2017","1/1/2018","Louisville","Global Leather and Oak Executive Chair, Black",300.98,1,0,87.2842,"","","","","","",""
7637,"US-2017-158526","12/29/2017","1/1/2018","Louisville","Harbour Creations Steel Folding Chair",258.75,3,0,77.625,"","","","","","",""
7638,"CA-2017-104885","3/2/2017","3/8/2017","Newark","Newell 34",59.52,3,0,15.4752,"","","","","","",""
7639,"CA-2017-104885","3/2/2017","3/8/2017","Newark","Staple envelope",57.96,7,0,27.2412,"","","","","","",""
7640,"CA-2017-104885","3/2/2017","3/8/2017","Newark","Bush Cubix Collection Bookcases, Fully Assembled",441.96,2,0,101.6508,"","","","","","",""
7641,"CA-2017-104885","3/2/2017","3/8/2017","Newark","Easy-staple paper",68.04,6,0,33.3396,"","","","","","",""
7642,"US-2016-157490","10/6/2016","10/7/2016","Pueblo","Zebra GK420t Direct Thermal/Thermal Transfer Printer",703.71,6,0.7,-938.28,"","","","M11","Q03","H02","Y02"
7643,"US-2016-157490","10/6/2016","10/7/2016","Pueblo","Recycled Easel Ring Binders",17.904,4,0.7,-14.92,"","","","M11","Q03","H02","Y02"
7644,"US-2016-157490","10/6/2016","10/7/2016","Pueblo","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",11.976,4,0.7,-9.1816,"","","","M11","Q03","H02","Y02"
7645,"US-2016-157490","10/6/2016","10/7/2016","Pueblo","Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",67.96,5,0.2,0.8495,"","","","M11","Q03","H02","Y02"
7646,"CA-2015-161452","4/5/2015","4/11/2015","Los Angeles","GuestStacker Chair with Chrome Finish Legs",892.224,3,0.2,89.2224,"D065","WK10","","M03","Q01","H01","Y01"
7647,"US-2014-115196","9/9/2014","9/13/2014","Greenville","3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.5,-571.9956,"","","","","","",""
7648,"CA-2016-138968","3/15/2016","3/16/2016","San Francisco","Avery Round Ring Poly Binders",4.544,2,0.2,1.6472,"D404","WK58","BW29","M14","Q03","H02","Y02"
7649,"CA-2016-138968","3/15/2016","3/16/2016","San Francisco","Global Comet Stacking Arm Chair",1352.032,4,0.2,84.502,"D404","WK58","BW29","M14","Q03","H02","Y02"
